Country,Currency,Indicator_Name,GDP_Year_1970,GDP_Year_1971,GDP_Year_1972,GDP_Year_1973,GDP_Year_1974,GDP_Year_1975,GDP_Year_1976,GDP_Year_1977,GDP_Year_1978,GDP_Year_1979,GDP_Year_1980,GDP_Year_1981,GDP_Year_1982,GDP_Year_1983,GDP_Year_1984,GDP_Year_1985,GDP_Year_1986,GDP_Year_1987,GDP_Year_1988,GDP_Year_1989,GDP_Year_1990,GDP_Year_1991,GDP_Year_1992,GDP_Year_1993,GDP_Year_1994,GDP_Year_1995,GDP_Year_1996,GDP_Year_1997,GDP_Year_1998,GDP_Year_1999,GDP_Year_2000,GDP_Year_2001,GDP_Year_2002,GDP_Year_2003,GDP_Year_2004,GDP_Year_2005,GDP_Year_2006,GDP_Year_2007,GDP_Year_2008,GDP_Year_2009,GDP_Year_2010,GDP_Year_2011,GDP_Year_2012,GDP_Year_2013,GDP_Year_2014,GDP_Year_2015,GDP_Year_2016,GDP_Year_2017,GDP_Year_2018,GDP_Year_2019,GDP_Year_2020
Peru,Nuevo Sol,Construction (ISIC F),6,7,9,11,15,18,24,32,42,65,122,264,569,778,1699,5044,10114,20887,159799,3222841,199099951,931759123,1595157003,3078840449,5422744616,7741000000,8166000000,9856000000,10286000000,9379000000,9006000000,8800000000,9391000000,9945000000,10888000000,11802000000,13971000000,16317000000,19772000000,21480000000,25958000000,27649000000,33119000000,37453000000,40655000000,42163000000,42610000000,45134000000,49648000000,51162000000,46421000000
Peru,Nuevo Sol,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",33,39,44,54,73,103,138,181,294,561,954,1738,2817,5529,11913,31998,68816,135719,832146,19794308,1139972180,5553203077,8916613341,13797766507,19168695246,23007000000,25685000000,28974000000,29609000000,29824000000,30481000000,30547000000,31047000000,31657000000,33463000000,34872000000,38536000000,41680000000,49552000000,51090000000,58163000000,67172000000,74607000000,80682000000,85002000000,91153000000,97494000000,103006000000,108745000000,113792000000,89301000000
Peru,Nuevo Sol,"Transport, storage and communication (ISIC I)",20,22,25,31,43,58,78,119,168,291,514,925,1414,2360,5541,15824,26410,52140,320131,7793282,458504762,2102887280,3837501736,5730352704,7997673049,9638000000,10771000000,12700000000,13320000000,14004000000,15127000000,14746000000,14890000000,15912000000,16973000000,18187000000,20329000000,24402000000,27602000000,30012000000,33131000000,35617000000,38632000000,42640000000,45965000000,53278000000,57299000000,58990000000,59631000000,63569000000,56116000000
Peru,Nuevo Sol,Other Activities (ISIC J-P),46,51,58,67,79,101,132,179,270,439,835,1752,3120,5747,12254,31704,68389,150401,890007,24435991,1406414661,8253064542,13384683001,19072359026,25400526311,30993000000,35525000000,40462000000,44088000000,47901000000,51957000000,54213000000,59062000000,62691000000,66695000000,71905000000,78773000000,85149000000,93433000000,103550000000,112695000000,123131000000,136402000000,151260000000,167694000000,182211000000,196932000000,209025000000,223150000000,237218000000,236669000000
Peru,Nuevo Sol,Total Value Added,212,232,258,315,400,500,678,961,1601,3211,5672,9616,15577,28866,64255,173294,290254,561845,3630425,85867400,5045170358,24939801769,41530716058,63621233358,89658268044,108299000000,122662000000,140070000000,146935000000,154349000000,164568000000,166911000000,176233000000,186278000000,207358000000,228300000000,265535000000,293190000000,323977000000,333707000000,381539000000,435652000000,464371000000,494873000000,518159000000,552594000000,594546000000,632991000000,673339000000,699199000000,650370000000
Philippines,Philippine Peso,Final consumption expenditure,32635383460,39326007118,44759064642,53837527445,75266209435,86454571515,99403586602,115776000000,133220000000,162324000000,193429000000,221651000000,255259000000,290370000000,436614000000,507932000000,539220000000,590296000000,690135000000,806633000000,958052000000,1137840000000,1257590000000,1390860000000,1576710000000,1781690000000,2026810000000,2279980000000,2586990000000,2817420000000,3060860000000,3366180000000,3627250000000,3936350000000,4405030000000,4900640000000,5393890000000,5865700000000,6601190000000,6965380000000,7511370000000,8302900000000,9218680000000,9981230000000,10807800000000,11627300000000,12682700000000,13825600000000,15449700000000,16721800000000,16219300000000
Philippines,Philippine Peso,Household consumption expenditure (including Non-profit institutions serving households),28633451565,34460356770,38769815952,46742151332,65113422870,73797984176,84412447996,99437023509,114855000000,141533000000,169299000000,194723000000,223671000000,257010000000,396343000000,460411000000,486337000000,527693000000,611316000000,710340000000,839202000000,1002570000000,1115060000000,1228100000000,1377130000000,1544690000000,1743720000000,1930190000000,2194890000000,2421020000000,2651810000000,2933890000000,3180450000000,3467810000000,3918380000000,4376060000000,4799970000000,5201190000000,5891610000000,6140880000000,6597710000000,7317490000000,8025010000000,8677720000000,9413040000000,10105700000000,10979100000000,11950900000000,13250100000000,14288300000000,13478500000000
Philippines,Philippine Peso,General government final consumption expenditure,4001931895,4865650348,5989248689,7095376113,10152786565,12656587339,14991138606,16338583069,18364117494,20791483006,24130611993,26928142556,31588509631,33360715761,40270463382,47520893883,52883373429,62603754802,78818949521,96293142187,118849000000,135274000000,142523000000,162760000000,199579000000,236998000000,283087000000,349794000000,392093000000,396405000000,409049000000,432291000000,446804000000,468536000000,486654000000,524578000000,593919000000,664512000000,709580000000,824493000000,913664000000,985415000000,1193680000000,1303510000000,1394800000000,1521540000000,1703600000000,1874770000000,2199640000000,2433440000000,2740780000000
Philippines,Philippine Peso,Gross capital formation,9347825034,11102759454,12311147653,16473989565,27944808544,36923465440,46338915869,49386493077,56806440060,74584158543,78598446310,85733479744,98016912071,121092000000,118310000000,90958372935,102854000000,132453000000,165397000000,221612000000,288422000000,279733000000,319725000000,392000000000,451612000000,474371000000,577705000000,667398000000,608907000000,542331000000,579938000000,762429000000,890087000000,921328000000,1103700000000,1098630000000,1049070000000,1160980000000,1526890000000,1462590000000,1921410000000,2104000000000,2163530000000,2487510000000,2763390000000,2975820000000,3725370000000,4231680000000,4959110000000,5153070000000,3118280000000
Philippines,Philippine Peso,Gross fixed capital formation (including Acquisitions less disposals of valuables),7936068699,9613485236,10493295763,12936103024,20646664732,29546970222,37213097055,40679017315,46876571525,62093294515,73706349132,86811304682,97006886782,122383000000,134419000000,104609000000,108543000000,125154000000,157995000000,214026000000,276556000000,277881000000,314136000000,389408000000,444503000000,470118000000,565151000000,658275000000,626127000000,608703000000,716784000000,737779000000,798953000000,881128000000,988504000000,1078060000000,1227220000000,1359460000000,1537830000000,1563120000000,1919560000000,1925440000000,2205760000000,2505730000000,2756530000000,3101240000000,3783630000000,4247150000000,4986050000000,5301600000000,3817990000000
Philippines,Philippine Peso,Changes in inventories,1411756335,1489274219,1817851889,3537886541,7298143812,7376495218,9125818814,8707475762,9929868535,12490864027,4892097177,-1077824938,1010025289,-1290949508,-16108756393,-13650210110,-5689500536,7298491444,7402439394,7585613422,11866310264,1851731216,5589422889,2591662018,7109199965,4253433001,12554935983,9123592892,-17220635873,-66371591059,-136846000000,24650493728,91133745601,40200557147,115195000000,20573011675,-178149000000,-198482000000,-10934733317,-100524000000,1856549183,178559000000,-42228645394,-18218399854,6863551006,-125425000000,-58265757570,-15471546119,-26943784996,-148526000000,-699712000000
Philippines,Philippine Peso,Exports of goods and services,6946831705,7942728976,8583297925,13750228123,19075263126,18490927329,20036931522,24962629648,28170364231,35652633340,46826731123,54696927483,52562512627,64187290599,102688000000,111929000000,130648000000,148246000000,184926000000,212024000000,241570000000,301032000000,320860000000,376831000000,466691000000,564737000000,716767000000,973070000000,1151680000000,1285850000000,1602680000000,1656260000000,1740470000000,1995870000000,2226820000000,2439700000000,2701750000000,2736350000000,2685290000000,2535550000000,3090050000000,2952650000000,3038020000000,3154530000000,3612660000000,3793930000000,4036260000000,4892870000000,5518570000000,5539740000000,4518390000000
Philippines,Philippine Peso,Imports of goods and services,6744520939,7890781233,8452148624,10991281477,20756802653,23740486562,26055721438,28466680811,33833742458,43843442225,56297361572,62070035495,67248081821,84076123961,106679000000,101569000000,110517000000,145234000000,174650000000,227239000000,290863000000,329923000000,373091000000,476136000000,551178000000,683110000000,867677000000,1168770000000,1287650000000,1297200000000,1545920000000,1760470000000,1907250000000,2135730000000,2411650000000,2521690000000,2594300000000,2564790000000,2763170000000,2573100000000,3123390000000,3214880000000,3359650000000,3572680000000,3977060000000,4452860000000,5311930000000,6393530000000,7662210000000,7896720000000,5917360000000
Philippines,Philippine Peso,Gross Domestic Product (GDP),44631663701,53866040929,60526235890,77105740135,105944000000,122310000000,144200000000,164958000000,189758000000,230315000000,276782000000,319931000000,360439000000,419607000000,596648000000,650540000000,692852000000,777283000000,910280000000,1054530000000,1227880000000,1422960000000,1541520000000,1682420000000,1932660000000,2176580000000,2481300000000,2773380000000,3046220000000,3347590000000,3697560000000,4024400000000,4350560000000,4717810000000,5323900000000,5917280000000,6550420000000,7198240000000,8050200000000,8390420000000,9399450000000,10144700000000,11060600000000,12050600000000,13206800000000,13944200000000,15132400000000,16556700000000,18265200000000,19517900000000,17938600000000
Philippines,Philippine Peso,"Agriculture, hunting, forestry, fishing (ISIC A-B)",11764405903,14572324069,15868436046,20972081128,29272428806,32956065956,37371696085,41868793548,47270802589,55694046596,60979433138,69770750826,73612700569,81924006472,129385000000,140481000000,145703000000,163847000000,183061000000,209483000000,235260000000,260949000000,294544000000,318111000000,372231000000,411922000000,446973000000,456195000000,449216000000,508644000000,515480000000,535358000000,585081000000,620437000000,744516000000,799871000000,875218000000,979430000000,1168570000000,1219990000000,1292320000000,1429960000000,1448470000000,1503120000000,1620700000000,1533370000000,1544280000000,1685960000000,1762620000000,1721540000000,1827010000000
Philippines,Philippine Peso,"Mining, Manufacturing, Utilities (ISIC C-E)",13803333524,17011410690,19541107684,25556898182,34533618889,38475746886,44747388510,51619564034,60746268908,73084480183,90139449224,102767000000,114204000000,131229000000,189118000000,216630000000,228442000000,250406000000,300853000000,336018000000,387660000000,458657000000,477084000000,511614000000,579499000000,642755000000,725241000000,793969000000,866136000000,942193000000,1092140000000,1201420000000,1300240000000,1399330000000,1529470000000,1728150000000,1878890000000,2019960000000,2238440000000,2210420000000,2521820000000,2688650000000,2870580000000,2990310000000,3287260000000,3341700000000,3556600000000,3881790000000,4208680000000,4383550000000,3917110000000
Philippines,Philippine Peso,Manufacturing (ISIC D),12231713212,15360632941,17629585534,22566569963,29883933445,34491395810,40183122939,45942743443,54081499104,63263954504,77402183702,88711260715,98128012992,109998000000,159558000000,177752000000,185336000000,210741000000,253972000000,285868000000,332547000000,392335000000,406773000000,435294000000,490570000000,546559000000,617605000000,672370000000,724761000000,797348000000,934726000000,1018640000000,1093530000000,1171760000000,1278380000000,1436120000000,1560910000000,1666460000000,1873170000000,1823960000000,2060280000000,2201830000000,2359070000000,2462480000000,2717320000000,2778790000000,2964480000000,3228580000000,3488330000000,3614020000000,3170120000000
Philippines,Philippine Peso,Construction (ISIC F),2008088130,2366545777,2971206576,3658040916,6064076733,9036047123,12989253269,15611040925,16668621823,22275491753,28060052057,35165051484,39706433506,49605828801,60425198540,36020355210,36954543276,46277509404,53305394209,71422735484,81005301742,77246026209,84921701847,99084439358,119424000000,133515000000,159692000000,195035000000,196483000000,180946000000,201094000000,203002000000,213037000000,230223000000,260354000000,272704000000,313045000000,355518000000,399227000000,434453000000,517922000000,490551000000,602390000000,718310000000,813123000000,908751000000,1026380000000,1106150000000,1373840000000,1535730000000,1177110000000
Philippines,Philippine Peso,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",5219066850,6230542422,7076856906,8749775556,12617622089,14340111608,17175151055,20191258976,23869858228,29953392686,37286731626,42447384584,50411396650,59633708662,88722190110,104094000000,111578000000,123915000000,146973000000,172611000000,200792000000,233556000000,252108000000,272912000000,306553000000,350094000000,398644000000,433945000000,493198000000,574451000000,636852000000,697781000000,745732000000,808524000000,911861000000,1029070000000,1160440000000,1297690000000,1440900000000,1495650000000,1716490000000,1866010000000,2061410000000,2281020000000,2484630000000,2689530000000,2973150000000,3272620000000,3640590000000,3949430000000,3574660000000
Philippines,Philippine Peso,"Transport, storage and communication (ISIC I)",1552574313,1845893961,2232546192,2823324339,3845557135,4649911331,5851901659,6650988978,7803375473,9701357822,12771707672,15030416114,16552031843,19967676639,31531634602,35676247539,38818949818,41824644148,46570060117,49736291304,61140105497,83610434571,86931087908,89710306726,95383715780,102924000000,117226000000,138945000000,163023000000,183157000000,253186000000,301798000000,340695000000,387218000000,455966000000,513081000000,552777000000,596566000000,638473000000,656058000000,685441000000,730418000000,785173000000,836602000000,901983000000,981356000000,1053220000000,1127520000000,1213760000000,1320500000000,1141790000000
